image,model,gt_count,pred_count,true_positives,false_negatives,false_positives,splits,merges,precision,recall,f1_score,PQ,RQ,SQ
cell_00076.tif,sac,41,25,0,41,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00076.tif,lstmunet,41,92,0,41,92,0,12,0.0,0.0,0.0,0.0,0.0,0.0
cell_00076.tif,maunet_resnet50,41,20,2,39,18,0,12,0.1,0.04878048780487805,0.06557377049180328,0.03678984329348705,0.06557377049180328,0.5610451102256775
cell_00076.tif,maunet_wide,41,23,3,38,20,0,12,0.13043478260869565,0.07317073170731707,0.09375,0.058838216587901115,0.09375,0.6276076436042786
cell_00076.tif,maunet_ensemble,41,18,1,40,17,0,12,0.05555555555555555,0.024390243902439025,0.03389830508474577,0.017388755992307502,0.03389830508474576,0.5129683017730713
cell_00077.tif,unet,1619,161,0,1619,161,9,52,0.0,0.0,0.0,0.0,0.0,0.0
cell_00077.tif,nnunet,1619,347,4,1615,343,8,113,0.011527377521613832,0.0024706609017912293,0.004069175991861648,0.0022071448371708694,0.004069175991861648,0.5424058437347412
cell_00077.tif,sac,1619,155,0,1619,155,0,6,0.0,0.0,0.0,0.0,0.0,0.0
cell_00077.tif,lstmunet,1619,37,1,1618,36,0,0,0.02702702702702703,0.0006176652254478073,0.001207729468599034,0.0006874768054427731,0.0012077294685990338,0.5692307949066162
cell_00077.tif,maunet_resnet50,1619,577,26,1593,551,13,250,0.045060658578856154,0.01605929586164299,0.023679417122040074,0.012856222349872139,0.023679417122040074,0.542928159236908
cell_00077.tif,maunet_wide,1619,684,31,1588,653,6,259,0.04532163742690058,0.019147621988882025,0.026921406860616587,0.015684154827699318,0.026921406860616587,0.5825904607772827
cell_00077.tif,maunet_ensemble,1619,677,23,1596,654,13,279,0.033973412112259974,0.014206300185299567,0.020034843205574915,0.010991989475924793,0.02003484320557491,0.5486436486244202
cell_00078.tif,unet,254,90,10,244,80,4,18,0.1111111111111111,0.03937007874015748,0.05813953488372093,0.044164588285046956,0.05813953488372093,0.7596309185028076
cell_00078.tif,nnunet,254,176,4,250,172,4,8,0.022727272727272728,0.015748031496062992,0.018604651162790697,0.011934584240580713,0.018604651162790697,0.6414839029312134
cell_00078.tif,sac,254,82,0,254,82,1,4,0.0,0.0,0.0,0.0,0.0,0.0
cell_00078.tif,lstmunet,254,38,0,254,38,0,2,0.0,0.0,0.0,0.0,0.0,0.0
cell_00078.tif,maunet_resnet50,254,273,5,249,268,0,5,0.018315018315018316,0.01968503937007874,0.018975332068311198,0.010266309671202917,0.018975332068311195,0.5410345196723938
cell_00078.tif,maunet_wide,254,363,2,252,361,0,9,0.005509641873278237,0.007874015748031496,0.006482982171799027,0.0035264542268972536,0.006482982171799027,0.5439555644989014
cell_00078.tif,maunet_ensemble,254,325,1,253,324,0,1,0.003076923076923077,0.003937007874015748,0.0034542314335060447,0.0017301194202508745,0.0034542314335060447,0.5008695721626282
cell_00079.tif,unet,57,75,20,37,55,0,5,0.26666666666666666,0.3508771929824561,0.30303030303030304,0.1908170815670129,0.30303030303030304,0.6296963691711426
cell_00079.tif,nnunet,57,73,29,28,44,0,4,0.3972602739726027,0.5087719298245614,0.4461538461538461,0.3029106809542729,0.4461538461538462,0.6789377331733704
cell_00079.tif,sac,57,168,0,57,168,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00079.tif,lstmunet,57,99,32,25,67,0,7,0.32323232323232326,0.5614035087719298,0.41025641025641024,0.2640852072300055,0.41025641025641024,0.6437076926231384
cell_00079.tif,maunet_resnet50,57,50,20,37,30,0,0,0.4,0.3508771929824561,0.37383177570093457,0.2346218412167558,0.37383177570093457,0.6276134252548218
cell_00079.tif,maunet_wide,57,62,24,33,38,0,0,0.3870967741935484,0.42105263157894735,0.4033613445378151,0.2848464020160066,0.40336134453781514,0.7061817049980164
cell_00079.tif,maunet_ensemble,57,50,20,37,30,0,0,0.4,0.3508771929824561,0.37383177570093457,0.23841247380336866,0.37383177570093457,0.6377533674240112
cell_00080.tif,unet,36,57,17,19,40,0,0,0.2982456140350877,0.4722222222222222,0.3655913978494624,0.22563724235821797,0.3655913978494624,0.6171842217445374
cell_00080.tif,nnunet,36,49,24,12,25,0,0,0.4897959183673469,0.6666666666666666,0.5647058823529412,0.37531999700209673,0.5647058823529412,0.6646291613578796
cell_00080.tif,sac,36,224,0,36,224,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00080.tif,lstmunet,36,83,21,15,62,0,0,0.25301204819277107,0.5833333333333334,0.35294117647058826,0.23688956569222844,0.35294117647058826,0.6711871027946472
cell_00080.tif,maunet_resnet50,36,38,14,22,24,0,0,0.3684210526315789,0.3888888888888889,0.37837837837837834,0.22713968882689606,0.3783783783783784,0.600297749042511
cell_00080.tif,maunet_wide,36,44,21,15,23,0,0,0.4772727272727273,0.5833333333333334,0.5250000000000001,0.35481062829494475,0.525,0.6758297681808472
cell_00080.tif,maunet_ensemble,36,35,15,21,20,0,0,0.42857142857142855,0.4166666666666667,0.4225352112676056,0.2587774857668809,0.4225352112676056,0.6124400496482849
cell_00081.tif,unet,72,94,31,41,63,0,2,0.32978723404255317,0.4305555555555556,0.37349397590361444,0.2267809438418193,0.37349397590361444,0.6071876883506775
cell_00081.tif,nnunet,72,88,51,21,37,0,1,0.5795454545454546,0.7083333333333334,0.6375,0.4025157071650028,0.6375,0.6313971877098083
cell_00081.tif,sac,72,187,0,72,187,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00081.tif,lstmunet,72,122,45,27,77,0,2,0.36885245901639346,0.625,0.4639175257731959,0.30195147720808835,0.4639175257731959,0.6508731842041016
cell_00081.tif,maunet_resnet50,72,73,37,35,36,0,0,0.5068493150684932,0.5138888888888888,0.5103448275862069,0.2959243396232868,0.5103448275862069,0.5798517465591431
cell_00081.tif,maunet_wide,72,99,46,26,53,0,1,0.46464646464646464,0.6388888888888888,0.5380116959064328,0.3590165760084899,0.5380116959064327,0.6673025488853455
cell_00081.tif,maunet_ensemble,72,62,36,36,26,0,1,0.5806451612903226,0.5,0.537313432835821,0.31636666539889663,0.5373134328358209,0.5887935161590576
cell_00082.tif,unet,57,79,20,37,59,0,5,0.25316455696202533,0.3508771929824561,0.29411764705882354,0.18124310409321506,0.29411764705882354,0.6162265539169312
cell_00082.tif,nnunet,57,76,35,22,41,0,3,0.4605263157894737,0.6140350877192983,0.5263157894736843,0.3377171566611842,0.5263157894736842,0.64166259765625
cell_00082.tif,sac,57,193,0,57,193,0,2,0.0,0.0,0.0,0.0,0.0,0.0
cell_00082.tif,lstmunet,57,99,30,27,69,0,4,0.30303030303030304,0.5263157894736842,0.38461538461538464,0.25049457183251017,0.38461538461538464,0.6512858867645264
cell_00082.tif,maunet_resnet50,57,55,22,35,33,0,0,0.4,0.38596491228070173,0.3928571428571429,0.2348105502980096,0.39285714285714285,0.5976995825767517
cell_00082.tif,maunet_wide,57,64,34,23,30,0,0,0.53125,0.5964912280701754,0.5619834710743801,0.3736708183919103,0.5619834710743802,0.6649142503738403
cell_00082.tif,maunet_ensemble,57,45,25,32,20,0,0,0.5555555555555556,0.43859649122807015,0.4901960784313725,0.2920709404290891,0.49019607843137253,0.5958247184753418
cell_00083.tif,unet,54,77,24,30,53,0,0,0.3116883116883117,0.4444444444444444,0.366412213740458,0.22502720810984836,0.366412213740458,0.6141367554664612
cell_00083.tif,nnunet,54,62,29,25,33,0,1,0.46774193548387094,0.5370370370370371,0.5,0.3443683087825775,0.5,0.688736617565155
cell_00083.tif,sac,54,238,0,54,238,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00083.tif,lstmunet,54,105,30,24,75,0,1,0.2857142857142857,0.5555555555555556,0.3773584905660377,0.2515619655825057,0.37735849056603776,0.6666392087936401
cell_00083.tif,maunet_resnet50,54,52,23,31,29,0,0,0.4423076923076923,0.42592592592592593,0.4339622641509434,0.27226338971335934,0.4339622641509434,0.6273895502090454
cell_00083.tif,maunet_wide,54,66,33,21,33,0,0,0.5,0.6111111111111112,0.55,0.37043604850769046,0.55,0.6735200881958008
cell_00083.tif,maunet_ensemble,54,49,22,32,27,0,0,0.4489795918367347,0.4074074074074074,0.42718446601941745,0.2714889234709508,0.42718446601941745,0.6355308890342712
cell_00084.tif,unet,44,66,35,9,31,1,1,0.5303030303030303,0.7954545454545454,0.6363636363636364,0.4376576000993902,0.6363636363636364,0.6877476572990417
cell_00084.tif,nnunet,44,71,37,7,34,1,0,0.5211267605633803,0.8409090909090909,0.6434782608695652,0.4736126961915389,0.6434782608695652,0.7360197305679321
cell_00084.tif,sac,44,154,0,44,154,0,2,0.0,0.0,0.0,0.0,0.0,0.0
cell_00084.tif,lstmunet,44,75,37,7,38,1,2,0.49333333333333335,0.8409090909090909,0.6218487394957983,0.4625408679497342,0.6218487394957983,0.7438157200813293
cell_00084.tif,maunet_resnet50,44,41,37,7,4,0,0,0.9024390243902439,0.8409090909090909,0.8705882352941177,0.6400662155712352,0.8705882352941177,0.735211193561554
cell_00084.tif,maunet_wide,44,39,35,9,4,0,0,0.8974358974358975,0.7954545454545454,0.8433734939759037,0.6400697633444545,0.8433734939759037,0.7589398622512817
cell_00084.tif,maunet_ensemble,44,36,35,9,1,0,0,0.9722222222222222,0.7954545454545454,0.875,0.63375324010849,0.875,0.7242894172668457
cell_00085.tif,unet,51,69,37,14,32,1,1,0.5362318840579711,0.7254901960784313,0.6166666666666667,0.4376752684513728,0.6166666666666667,0.7097436785697937
cell_00085.tif,nnunet,51,59,41,10,18,0,2,0.6949152542372882,0.803921568627451,0.7454545454545455,0.5554300665855408,0.7454545454545455,0.7450891137123108
cell_00085.tif,sac,51,132,0,51,132,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00085.tif,lstmunet,51,70,42,9,28,0,4,0.6,0.8235294117647058,0.6942148760330579,0.51989855253992,0.6942148760330579,0.7489014863967896
cell_00085.tif,maunet_resnet50,51,46,39,12,7,0,0,0.8478260869565217,0.7647058823529411,0.8041237113402062,0.6163429918977403,0.8041237113402062,0.7664778232574463
cell_00085.tif,maunet_wide,51,52,34,17,18,0,0,0.6538461538461539,0.6666666666666666,0.6601941747572816,0.5137042976120143,0.6601941747572816,0.778110921382904
cell_00085.tif,maunet_ensemble,51,39,37,14,2,0,0,0.9487179487179487,0.7254901960784313,0.8222222222222223,0.6153780923949347,0.8222222222222222,0.7484328150749207
cell_00086.tif,unet,44,64,38,6,26,1,0,0.59375,0.8636363636363636,0.7037037037037037,0.4881704273047271,0.7037037037037037,0.6937158703804016
cell_00086.tif,nnunet,44,60,39,5,21,0,0,0.65,0.8863636363636364,0.75,0.5571311116218567,0.75,0.7428414821624756
cell_00086.tif,sac,44,142,1,43,141,0,0,0.007042253521126761,0.022727272727272728,0.010752688172043012,0.005825057465543029,0.010752688172043012,0.5417303442955017
cell_00086.tif,lstmunet,44,74,38,6,36,1,1,0.5135135135135135,0.8636363636363636,0.6440677966101694,0.47989124362751584,0.6440677966101694,0.7450942993164062
cell_00086.tif,maunet_resnet50,44,41,36,8,5,0,0,0.8780487804878049,0.8181818181818182,0.8470588235294119,0.6318585676305434,0.8470588235294118,0.7459441423416138
cell_00086.tif,maunet_wide,44,44,33,11,11,0,0,0.75,0.75,0.75,0.5758699625730515,0.75,0.7678266167640686
cell_00086.tif,maunet_ensemble,44,38,34,10,4,0,0,0.8947368421052632,0.7727272727272727,0.8292682926829269,0.6082096739513118,0.8292682926829268,0.7334293127059937
cell_00087.tif,unet,43,60,28,15,32,0,0,0.4666666666666667,0.6511627906976745,0.5436893203883496,0.3776333401504072,0.5436893203883495,0.6945756077766418
cell_00087.tif,nnunet,43,61,35,8,26,0,0,0.5737704918032787,0.813953488372093,0.673076923076923,0.4868478786486846,0.6730769230769231,0.7233168482780457
cell_00087.tif,sac,43,141,0,43,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00087.tif,lstmunet,43,85,33,10,52,1,1,0.38823529411764707,0.7674418604651163,0.5156250000000001,0.3700343454256654,0.515625,0.7176423668861389
cell_00087.tif,maunet_resnet50,43,43,36,7,7,0,0,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.6016268175701762,0.8372093023255814,0.7186098098754883
cell_00087.tif,maunet_wide,43,44,37,6,7,0,0,0.8409090909090909,0.8604651162790697,0.8505747126436781,0.6271402767334862,0.8505747126436781,0.7373135685920715
cell_00087.tif,maunet_ensemble,43,37,33,10,4,0,0,0.8918918918918919,0.7674418604651163,0.825,0.6005495846271515,0.825,0.7279388904571533
cell_00088.tif,unet,18,32,5,13,27,0,1,0.15625,0.2777777777777778,0.19999999999999998,0.12500109672546386,0.2,0.6250054836273193
cell_00088.tif,nnunet,18,30,7,11,23,0,1,0.23333333333333334,0.3888888888888889,0.2916666666666667,0.19241350144147873,0.2916666666666667,0.6597034335136414
cell_00088.tif,sac,18,139,0,18,139,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00088.tif,lstmunet,18,47,7,11,40,0,1,0.14893617021276595,0.3888888888888889,0.21538461538461537,0.14273344553433934,0.2153846153846154,0.6626909971237183
cell_00088.tif,maunet_resnet50,18,16,4,14,12,0,0,0.25,0.2222222222222222,0.23529411764705882,0.1403661194969626,0.23529411764705882,0.5965560078620911
cell_00088.tif,maunet_wide,18,22,6,12,16,0,0,0.2727272727272727,0.3333333333333333,0.3,0.2030816853046417,0.3,0.6769389510154724
cell_00088.tif,maunet_ensemble,18,15,4,14,11,0,0,0.26666666666666666,0.2222222222222222,0.2424242424242424,0.15023368777650775,0.24242424242424243,0.6197139620780945
cell_00089.tif,unet,58,84,39,19,45,0,1,0.4642857142857143,0.6724137931034483,0.5492957746478873,0.38464313829448865,0.5492957746478874,0.7002477645874023
cell_00089.tif,nnunet,58,74,38,20,36,1,1,0.5135135135135135,0.6551724137931034,0.5757575757575758,0.4391749627662428,0.5757575757575758,0.76277756690979
cell_00089.tif,sac,58,151,0,58,151,0,3,0.0,0.0,0.0,0.0,0.0,0.0
cell_00089.tif,lstmunet,58,95,36,22,59,1,6,0.37894736842105264,0.6206896551724138,0.4705882352941177,0.3441864462459789,0.47058823529411764,0.7313961982727051
cell_00089.tif,maunet_resnet50,58,50,38,20,12,0,1,0.76,0.6551724137931034,0.7037037037037037,0.5298531673572682,0.7037037037037037,0.7529492378234863
cell_00089.tif,maunet_wide,58,46,34,24,12,0,0,0.7391304347826086,0.5862068965517241,0.6538461538461539,0.4996309417944688,0.6538461538461539,0.7641414403915405
cell_00089.tif,maunet_ensemble,58,39,33,25,6,0,0,0.8461538461538461,0.5689655172413793,0.6804123711340206,0.5060042867955473,0.6804123711340206,0.7436729669570923
cell_00090.tif,unet,42,59,28,14,31,0,2,0.4745762711864407,0.6666666666666666,0.5544554455445544,0.3510899402127408,0.5544554455445545,0.6332157850265503
cell_00090.tif,nnunet,42,52,31,11,21,0,4,0.5961538461538461,0.7380952380952381,0.6595744680851063,0.45330483101783914,0.6595744680851063,0.6872686147689819
cell_00090.tif,sac,42,181,0,42,181,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00090.tif,lstmunet,42,65,30,12,35,1,4,0.46153846153846156,0.7142857142857143,0.5607476635514019,0.3819937906532644,0.5607476635514018,0.6812222599983215
cell_00090.tif,maunet_resnet50,42,35,27,15,8,0,0,0.7714285714285715,0.6428571428571429,0.7012987012987013,0.4407154770640584,0.7012987012987013,0.6284276247024536
cell_00090.tif,maunet_wide,42,36,30,12,6,0,0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.5498197445502648,0.7692307692307693,0.7147656679153442
cell_00090.tif,maunet_ensemble,42,32,27,15,5,0,0,0.84375,0.6428571428571429,0.7297297297297298,0.4679784323718097,0.7297297297297297,0.6413037776947021
cell_00091.tif,unet,47,87,24,23,63,1,2,0.27586206896551724,0.5106382978723404,0.35820895522388063,0.22922261793221999,0.3582089552238806,0.6399131417274475
cell_00091.tif,nnunet,47,65,27,20,38,0,1,0.4153846153846154,0.574468085106383,0.48214285714285715,0.3378293312021664,0.48214285714285715,0.700683057308197
cell_00091.tif,sac,47,89,0,47,89,0,2,0.0,0.0,0.0,0.0,0.0,0.0
cell_00091.tif,lstmunet,47,86,21,26,65,0,5,0.2441860465116279,0.44680851063829785,0.3157894736842105,0.21358437914597359,0.3157894736842105,0.6763505339622498
cell_00091.tif,maunet_resnet50,47,33,27,20,6,0,0,0.8181818181818182,0.574468085106383,0.675,0.492010447382927,0.675,0.7289043664932251
cell_00091.tif,maunet_wide,47,33,24,23,9,0,0,0.7272727272727273,0.5106382978723404,0.5999999999999999,0.45675648450851436,0.6,0.7612608075141907
cell_00091.tif,maunet_ensemble,47,28,26,21,2,0,0,0.9285714285714286,0.5531914893617021,0.6933333333333335,0.5019013277689616,0.6933333333333334,0.7238961458206177
cell_00092.tif,unet,20,43,7,13,36,0,0,0.16279069767441862,0.35,0.22222222222222227,0.13565970791710746,0.2222222222222222,0.6104686856269836
cell_00092.tif,nnunet,20,35,11,9,24,0,0,0.3142857142857143,0.55,0.4,0.24683103561401368,0.4,0.6170775890350342
cell_00092.tif,sac,20,200,0,20,200,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00092.tif,lstmunet,20,79,11,9,68,0,0,0.13924050632911392,0.55,0.22222222222222224,0.13533486260308158,0.2222222222222222,0.6090068817138672
cell_00092.tif,maunet_resnet50,20,26,6,14,20,0,0,0.23076923076923078,0.3,0.2608695652173913,0.15658106492913287,0.2608695652173913,0.600227415561676
cell_00092.tif,maunet_wide,20,26,8,12,18,0,0,0.3076923076923077,0.4,0.34782608695652173,0.22777130292809528,0.34782608695652173,0.6548424959182739
cell_00092.tif,maunet_ensemble,20,19,5,15,14,0,0,0.2631578947368421,0.25,0.25641025641025644,0.16215588801946393,0.2564102564102564,0.6324079632759094
cell_00093.tif,unet,17,23,11,6,12,0,0,0.4782608695652174,0.6470588235294118,0.55,0.3520244807004929,0.55,0.6400445103645325
cell_00093.tif,nnunet,17,30,15,2,15,0,0,0.5,0.8823529411764706,0.6382978723404256,0.42577766357584207,0.6382978723404256,0.6670516729354858
cell_00093.tif,sac,17,83,0,17,83,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00093.tif,lstmunet,17,46,14,3,32,0,0,0.30434782608695654,0.8235294117647058,0.4444444444444444,0.29868846469455296,0.4444444444444444,0.6720490455627441
cell_00093.tif,maunet_resnet50,17,14,6,11,8,0,0,0.42857142857142855,0.35294117647058826,0.3870967741935484,0.2745419394585394,0.3870967741935484,0.7092333436012268
cell_00093.tif,maunet_wide,17,19,7,10,12,0,0,0.3684210526315789,0.4117647058823529,0.3888888888888889,0.2809033890565236,0.3888888888888889,0.7223230004310608
cell_00093.tif,maunet_ensemble,17,10,6,11,4,0,0,0.6,0.35294117647058826,0.4444444444444445,0.3129841751522488,0.4444444444444444,0.7042143940925598
cell_00094.tif,unet,14,23,12,2,11,0,0,0.5217391304347826,0.8571428571428571,0.6486486486486486,0.4369960862237054,0.6486486486486487,0.6737022995948792
cell_00094.tif,nnunet,14,20,13,1,7,0,0,0.65,0.9285714285714286,0.7647058823529412,0.559571806122275,0.7647058823529411,0.7317477464675903
cell_00094.tif,sac,14,80,2,12,78,0,0,0.025,0.14285714285714285,0.0425531914893617,0.025360863259498108,0.0425531914893617,0.5959802865982056
cell_00094.tif,lstmunet,14,34,14,0,20,0,0,0.4117647058823529,1.0,0.5833333333333334,0.39733848472436273,0.5833333333333334,0.6811516880989075
cell_00094.tif,maunet_resnet50,14,12,12,2,0,0,0,1.0,0.8571428571428571,0.923076923076923,0.645922642487746,0.9230769230769231,0.6997495293617249
cell_00094.tif,maunet_wide,14,15,12,2,3,0,0,0.8,0.8571428571428571,0.8275862068965518,0.6137085125364106,0.8275862068965517,0.7415644526481628
cell_00094.tif,maunet_ensemble,14,12,12,2,0,0,0,1.0,0.8571428571428571,0.923076923076923,0.648294760630681,0.9230769230769231,0.702319324016571
cell_00095.tif,unet,11,14,4,7,10,0,1,0.2857142857142857,0.36363636363636365,0.32,0.21228954315185547,0.32,0.6634048223495483
cell_00095.tif,nnunet,11,23,5,6,18,0,1,0.21739130434782608,0.45454545454545453,0.29411764705882354,0.21230811581892126,0.29411764705882354,0.7218475937843323
cell_00095.tif,sac,11,70,0,11,70,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00095.tif,lstmunet,11,37,6,5,31,0,1,0.16216216216216217,0.5454545454545454,0.25,0.16307276487350464,0.25,0.6522910594940186
cell_00095.tif,maunet_resnet50,11,11,3,8,8,0,0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.16979295015335083,0.2727272727272727,0.6225741505622864
cell_00095.tif,maunet_wide,11,11,3,8,8,0,0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.20581756938587534,0.2727272727272727,0.754664421081543
cell_00095.tif,maunet_ensemble,11,7,3,8,4,0,0,0.42857142857142855,0.2727272727272727,0.33333333333333326,0.22459083795547485,0.3333333333333333,0.6737725138664246
cell_00096.tif,unet,53,78,36,17,42,0,0,0.46153846153846156,0.6792452830188679,0.549618320610687,0.34652784216494964,0.549618320610687,0.6304881572723389
cell_00096.tif,nnunet,53,67,40,13,27,0,0,0.5970149253731343,0.7547169811320755,0.6666666666666666,0.46295527617136634,0.6666666666666666,0.6944329142570496
cell_00096.tif,sac,53,186,0,53,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00096.tif,lstmunet,53,84,44,9,40,0,2,0.5238095238095238,0.8301886792452831,0.6423357664233577,0.4224816934905783,0.6423357664233577,0.6577271819114685
cell_00096.tif,maunet_resnet50,53,53,38,15,15,0,0,0.7169811320754716,0.7169811320754716,0.7169811320754716,0.5115253273046241,0.7169811320754716,0.7134432196617126
cell_00096.tif,maunet_wide,53,46,34,19,12,0,0,0.7391304347826086,0.6415094339622641,0.6868686868686867,0.5014822796137646,0.6868686868686869,0.7300992012023926
cell_00096.tif,maunet_ensemble,53,42,35,18,7,0,0,0.8333333333333334,0.660377358490566,0.7368421052631579,0.5138712054804752,0.7368421052631579,0.6973966360092163
cell_00097.tif,unet,37,57,26,11,31,0,0,0.45614035087719296,0.7027027027027027,0.553191489361702,0.36247361974513276,0.5531914893617021,0.6552407741546631
cell_00097.tif,nnunet,37,55,29,8,26,0,0,0.5272727272727272,0.7837837837837838,0.6304347826086956,0.43804255775783374,0.6304347826086957,0.6948261260986328
cell_00097.tif,sac,37,206,0,37,206,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cell_00097.tif,lstmunet,37,70,29,8,41,0,2,0.4142857142857143,0.7837837837837838,0.5420560747663551,0.37630361931346284,0.5420560747663551,0.6942152976989746
cell_00097.tif,maunet_resnet50,37,28,21,16,7,0,0,0.75,0.5675675675675675,0.6461538461538462,0.4441281685462365,0.6461538461538462,0.6873412132263184
cell_00097.tif,maunet_wide,37,34,24,13,10,0,0,0.7058823529411765,0.6486486486486487,0.676056338028169,0.49443638492637954,0.676056338028169,0.7313538193702698
cell_00097.tif,maunet_ensemble,37,26,21,16,5,0,0,0.8076923076923077,0.5675675675675675,0.6666666666666666,0.4595708052317301,0.6666666666666666,0.6893562078475952
cell_00098.tif,unet,29,38,23,6,15,0,0,0.6052631578947368,0.7931034482758621,0.6865671641791046,0.4698223338198306,0.6865671641791045,0.6843064427375793
cell_00098.tif,nnunet,29,34,25,4,9,0,1,0.7352941176470589,0.8620689655172413,0.7936507936507937,0.5776070413135347,0.7936507936507936,0.7277848720550537
cell_00098.tif,sac,29,194,1,28,193,0,1,0.005154639175257732,0.034482758620689655,0.008968609865470852,0.00453655815979825,0.008968609865470852,0.5058262348175049
cell_00098.tif,lstmunet,29,50,25,4,25,0,1,0.5,0.8620689655172413,0.6329113924050632,0.43551887892469576,0.6329113924050633,0.6881198287010193
cell_00098.tif,maunet_resnet50,29,26,20,9,6,0,0,0.7692307692307693,0.6896551724137931,0.7272727272727274,0.5290529944679954,0.7272727272727273,0.7274478673934937
cell_00098.tif,maunet_wide,29,34,22,7,12,0,0,0.6470588235294118,0.7586206896551724,0.6984126984126984,0.5212758382161458,0.6984126984126984,0.7463722229003906
cell_00098.tif,maunet_ensemble,29,22,19,10,3,0,0,0.8636363636363636,0.6551724137931034,0.7450980392156864,0.5471704473682478,0.7450980392156863,0.7343603372573853
cell_00099.tif,unet,1420,550,61,1359,489,10,133,0.11090909090909092,0.04295774647887324,0.06192893401015229,0.03711524100473085,0.06192893401015229,0.5993198752403259
cell_00099.tif,nnunet,1420,489,55,1365,434,8,169,0.11247443762781185,0.03873239436619718,0.05762179151388161,0.035805401532296555,0.057621791513881616,0.6213864684104919
cell_00099.tif,sac,1420,250,0,1420,250,1,9,0.0,0.0,0.0,0.0,0.0,0.0
cell_00099.tif,lstmunet,1420,487,52,1368,435,3,94,0.10677618069815195,0.036619718309859155,0.05453592029365495,0.03165208524474938,0.054535920293654956,0.580389678478241
cell_00099.tif,maunet_resnet50,1420,1033,191,1229,842,1,245,0.18489835430784124,0.13450704225352111,0.1557276803913575,0.09064408496502123,0.1557276803913575,0.5820679068565369
cell_00099.tif,maunet_wide,1420,896,35,1385,861,0,84,0.0390625,0.02464788732394366,0.030224525043177894,0.016580998434303957,0.030224525043177894,0.5485941767692566
cell_00099.tif,maunet_ensemble,1420,407,34,1386,373,16,78,0.08353808353808354,0.023943661971830985,0.037219485495347565,0.02023680143559899,0.037219485495347565,0.543715238571167
cell_00100.tif,unet,803,82,4,799,78,1,12,0.04878048780487805,0.0049813200498132005,0.00903954802259887,0.004898102539407332,0.00903954802259887,0.541852593421936
cell_00100.tif,nnunet,803,17,1,802,16,0,1,0.058823529411764705,0.0012453300124533001,0.0024390243902439024,0.0012609625734933993,0.0024390243902439024,0.5169946551322937
cell_00100.tif,sac,803,181,1,802,180,0,31,0.0055248618784530384,0.0012453300124533001,0.0020325203252032522,0.0011076698215996348,0.0020325203252032522,0.5449735522270203
cell_00100.tif,lstmunet,803,173,4,799,169,2,20,0.023121387283236993,0.0049813200498132005,0.00819672131147541,0.004695073502962706,0.00819672131147541,0.5727989673614502
cell_00100.tif,maunet_resnet50,803,599,64,739,535,1,11,0.10684474123539232,0.07970112079701121,0.0912981455064194,0.05097064618207249,0.0912981455064194,0.5582878589630127
cell_00100.tif,maunet_wide,803,484,22,781,462,0,0,0.045454545454545456,0.0273972602739726,0.034188034188034185,0.019119403301141202,0.03418803418803419,0.5592425465583801
cell_00100.tif,maunet_ensemble,803,8,3,800,5,0,0,0.375,0.0037359900373599006,0.007398273736128236,0.0041896492867522705,0.007398273736128237,0.5663009285926819
